,Date,Close,Volume,Dividends,Stock Splits,Ticker,Date_time
1409,2016-02-04,35.066001892089844,21927000.0,0.0,0.0,TSLA,2016-02-04
1410,2016-02-05,32.52000045776367,47188000.0,0.0,0.0,TSLA,2016-02-05
1411,2016-02-08,29.597999572753906,46565000.0,0.0,0.0,TSLA,2016-02-08
1412,2016-02-09,29.649999618530273,43258000.0,0.0,0.0,TSLA,2016-02-09
1413,2016-02-10,28.733999252319336,52032500.0,0.0,0.0,TSLA,2016-02-10
1414,2016-02-11,30.0939998626709,71262000.0,0.0,0.0,TSLA,2016-02-11
1415,2016-02-12,30.20800018310547,36179000.0,0.0,0.0,TSLA,2016-02-12
1416,2016-02-16,31.034000396728516,27969000.0,0.0,0.0,TSLA,2016-02-16
1417,2016-02-17,33.736000061035156,29126000.0,0.0,0.0,TSLA,2016-02-17
1418,2016-02-18,33.354000091552734,19438000.0,0.0,0.0,TSLA,2016-02-18
1419,2016-02-19,33.316001892089844,14797000.0,0.0,0.0,TSLA,2016-02-19
1420,2016-02-22,35.54800033569336,25300500.0,0.0,0.0,TSLA,2016-02-22
1421,2016-02-23,35.44200134277344,29922000.0,0.0,0.0,TSLA,2016-02-23
1422,2016-02-24,35.79999923706055,26978000.0,0.0,0.0,TSLA,2016-02-24
1423,2016-02-25,37.486000061035156,28753500.0,0.0,0.0,TSLA,2016-02-25
1424,2016-02-26,38.06800079345703,30325500.0,0.0,0.0,TSLA,2016-02-26
1425,2016-02-29,38.38600158691406,22495000.0,0.0,0.0,TSLA,2016-02-29
1426,2016-03-01,37.27000045776367,33561000.0,0.0,0.0,TSLA,2016-03-01
1427,2016-03-02,37.667999267578125,24312000.0,0.0,0.0,TSLA,2016-03-02
1428,2016-03-03,39.14799880981445,24145000.0,0.0,0.0,TSLA,2016-03-03
1429,2016-03-04,40.20800018310547,32445500.0,0.0,0.0,TSLA,2016-03-04
1430,2016-03-07,41.05799865722656,26647000.0,0.0,0.0,TSLA,2016-03-07
1431,2016-03-08,40.52000045776367,20893500.0,0.0,0.0,TSLA,2016-03-08
1432,2016-03-09,41.74399948120117,16043000.0,0.0,0.0,TSLA,2016-03-09
1433,2016-03-10,41.0359992980957,25962500.0,0.0,0.0,TSLA,2016-03-10
1434,2016-03-11,41.5,16715500.0,0.0,0.0,TSLA,2016-03-11
1435,2016-03-14,43.029998779296875,20328500.0,0.0,0.0,TSLA,2016-03-14
1436,2016-03-15,43.667999267578125,15902500.0,0.0,0.0,TSLA,2016-03-15
1437,2016-03-16,44.38600158691406,17583500.0,0.0,0.0,TSLA,2016-03-16
1438,2016-03-17,45.2760009765625,18914500.0,0.0,0.0,TSLA,2016-03-17
1439,2016-03-18,46.54800033569336,23559000.0,0.0,0.0,TSLA,2016-03-18
1440,2016-03-21,47.66400146484375,26539000.0,0.0,0.0,TSLA,2016-03-21
1441,2016-03-22,46.847999572753906,21580000.0,0.0,0.0,TSLA,2016-03-22
1442,2016-03-23,44.51599884033203,24744000.0,0.0,0.0,TSLA,2016-03-23
1443,2016-03-24,45.54999923706055,24804500.0,0.0,0.0,TSLA,2016-03-24
1444,2016-03-28,46.051998138427734,19628500.0,0.0,0.0,TSLA,2016-03-28
1445,2016-03-29,46.0260009765625,20071500.0,0.0,0.0,TSLA,2016-03-29
1446,2016-03-30,45.37799835205078,20165000.0,0.0,0.0,TSLA,2016-03-30
1447,2016-03-31,45.95399856567383,40064500.0,0.0,0.0,TSLA,2016-03-31
1448,2016-04-01,47.518001556396484,79987500.0,0.0,0.0,TSLA,2016-04-01
1449,2016-04-04,49.39799880981445,67376500.0,0.0,0.0,TSLA,2016-04-04
1450,2016-04-05,51.09400177001953,49743500.0,0.0,0.0,TSLA,2016-04-05
1451,2016-04-06,53.08399963378906,58527500.0,0.0,0.0,TSLA,2016-04-06
1452,2016-04-07,51.439998626708984,44281000.0,0.0,0.0,TSLA,2016-04-07
1453,2016-04-08,50.013999938964844,36819500.0,0.0,0.0,TSLA,2016-04-08
1454,2016-04-11,49.98400115966797,45808500.0,0.0,0.0,TSLA,2016-04-11
1455,2016-04-12,49.56399917602539,28816000.0,0.0,0.0,TSLA,2016-04-12
1456,2016-04-13,50.90599822998047,24628000.0,0.0,0.0,TSLA,2016-04-13
1457,2016-04-14,50.37200164794922,20661000.0,0.0,0.0,TSLA,2016-04-14
1458,2016-04-15,50.902000427246094,18762000.0,0.0,0.0,TSLA,2016-04-15
1459,2016-04-18,50.7760009765625,21357000.0,0.0,0.0,TSLA,2016-04-18
1460,2016-04-19,49.4739990234375,31787500.0,0.0,0.0,TSLA,2016-04-19
1461,2016-04-20,49.99399948120117,25970500.0,0.0,0.0,TSLA,2016-04-20
1462,2016-04-21,49.65800094604492,13915500.0,0.0,0.0,TSLA,2016-04-21
1463,2016-04-22,50.75,18931500.0,0.0,0.0,TSLA,2016-04-22
1464,2016-04-25,50.36399841308594,18351500.0,0.0,0.0,TSLA,2016-04-25
1465,2016-04-26,50.74800109863281,16119000.0,0.0,0.0,TSLA,2016-04-26
1466,2016-04-27,50.29399871826172,16029000.0,0.0,0.0,TSLA,2016-04-27
1467,2016-04-28,49.54199981689453,12595000.0,0.0,0.0,TSLA,2016-04-28
1468,2016-04-29,48.152000427246094,27069000.0,0.0,0.0,TSLA,2016-04-29
1469,2016-05-02,48.36000061035156,19219500.0,0.0,0.0,TSLA,2016-05-02
1470,2016-05-03,46.4640007019043,21511000.0,0.0,0.0,TSLA,2016-05-03
1471,2016-05-04,44.512001037597656,43502500.0,0.0,0.0,TSLA,2016-05-04
1472,2016-05-05,42.305999755859375,56274000.0,0.0,0.0,TSLA,2016-05-05
1473,2016-05-06,42.986000061035156,28426000.0,0.0,0.0,TSLA,2016-05-06
1474,2016-05-09,41.784000396728516,23882000.0,0.0,0.0,TSLA,2016-05-09
1475,2016-05-10,41.737998962402344,20353000.0,0.0,0.0,TSLA,2016-05-10
1476,2016-05-11,41.79199981689453,25809500.0,0.0,0.0,TSLA,2016-05-11
1477,2016-05-12,41.45600128173828,18252500.0,0.0,0.0,TSLA,2016-05-12
1478,2016-05-13,41.52199935913086,14114000.0,0.0,0.0,TSLA,2016-05-13
1479,2016-05-16,41.65800094604492,14747000.0,0.0,0.0,TSLA,2016-05-16
1480,2016-05-17,40.93199920654297,14218000.0,0.0,0.0,TSLA,2016-05-17
1481,2016-05-18,42.23400115966797,28087500.0,0.0,0.0,TSLA,2016-05-18
1482,2016-05-19,43.04199981689453,34331500.0,0.0,0.0,TSLA,2016-05-19
1483,2016-05-20,44.055999755859375,45035500.0,0.0,0.0,TSLA,2016-05-20
1484,2016-05-23,43.24399948120117,25512500.0,0.0,0.0,TSLA,2016-05-23
1485,2016-05-24,43.582000732421875,15069000.0,0.0,0.0,TSLA,2016-05-24
1486,2016-05-25,43.91600036621094,15634000.0,0.0,0.0,TSLA,2016-05-25
1487,2016-05-26,45.02399826049805,20362000.0,0.0,0.0,TSLA,2016-05-26
1488,2016-05-27,44.608001708984375,18251500.0,0.0,0.0,TSLA,2016-05-27
1489,2016-05-31,44.645999908447266,13945000.0,0.0,0.0,TSLA,2016-05-31
1490,2016-06-01,43.9119987487793,14913500.0,0.0,0.0,TSLA,2016-06-01
1491,2016-06-02,43.79199981689453,10164000.0,0.0,0.0,TSLA,2016-06-02
1492,2016-06-03,43.79800033569336,11145000.0,0.0,0.0,TSLA,2016-06-03
1493,2016-06-06,44.13600158691406,11247500.0,0.0,0.0,TSLA,2016-06-06
1494,2016-06-07,46.46799850463867,31068000.0,0.0,0.0,TSLA,2016-06-07
1495,2016-06-08,47.104000091552734,29860000.0,0.0,0.0,TSLA,2016-06-08
1496,2016-06-09,45.87200164794922,22460500.0,0.0,0.0,TSLA,2016-06-09
1497,2016-06-10,43.757999420166016,30133000.0,0.0,0.0,TSLA,2016-06-10
1498,2016-06-13,43.57400131225586,20965000.0,0.0,0.0,TSLA,2016-06-13
1499,2016-06-14,42.992000579833984,17901000.0,0.0,0.0,TSLA,2016-06-14
1500,2016-06-15,43.540000915527344,14542500.0,0.0,0.0,TSLA,2016-06-15
1501,2016-06-16,43.58599853515625,12201500.0,0.0,0.0,TSLA,2016-06-16
1502,2016-06-17,43.09400177001953,15563000.0,0.0,0.0,TSLA,2016-06-17
1503,2016-06-20,43.939998626708984,17777500.0,0.0,0.0,TSLA,2016-06-20
1504,2016-06-21,43.922000885009766,22645000.0,0.0,0.0,TSLA,2016-06-21
1505,2016-06-22,39.332000732421875,118712000.0,0.0,0.0,TSLA,2016-06-22
1506,2016-06-23,39.279998779296875,50653500.0,0.0,0.0,TSLA,2016-06-23
1507,2016-06-24,38.630001068115234,35132500.0,0.0,0.0,TSLA,2016-06-24
1508,2016-06-27,39.709999084472656,36027000.0,0.0,0.0,TSLA,2016-06-27
1509,2016-06-28,40.358001708984375,31062000.0,0.0,0.0,TSLA,2016-06-28
1510,2016-06-29,42.03799819946289,29974500.0,0.0,0.0,TSLA,2016-06-29
1511,2016-06-30,42.45600128173828,24215500.0,0.0,0.0,TSLA,2016-06-30
1512,2016-07-01,43.29999923706055,27000000.0,0.0,0.0,TSLA,2016-07-01
1513,2016-07-05,42.79600143432617,25876500.0,0.0,0.0,TSLA,2016-07-05
1514,2016-07-06,42.88800048828125,24599500.0,0.0,0.0,TSLA,2016-07-06
1515,2016-07-07,43.1879997253418,18060000.0,0.0,0.0,TSLA,2016-07-07
1516,2016-07-08,43.35599899291992,20374000.0,0.0,0.0,TSLA,2016-07-08
1517,2016-07-11,44.95600128173828,27149000.0,0.0,0.0,TSLA,2016-07-11
1518,2016-07-12,44.93000030517578,22856500.0,0.0,0.0,TSLA,2016-07-12
1519,2016-07-13,44.50600051879883,17835500.0,0.0,0.0,TSLA,2016-07-13
1520,2016-07-14,44.305999755859375,13379000.0,0.0,0.0,TSLA,2016-07-14
1521,2016-07-15,44.08000183105469,11171000.0,0.0,0.0,TSLA,2016-07-15
1522,2016-07-18,45.25,17060500.0,0.0,0.0,TSLA,2016-07-18
1523,2016-07-19,45.051998138427734,15575500.0,0.0,0.0,TSLA,2016-07-19
1524,2016-07-20,45.672000885009766,12842500.0,0.0,0.0,TSLA,2016-07-20
1525,2016-07-21,44.099998474121094,22143500.0,0.0,0.0,TSLA,2016-07-21
1526,2016-07-22,44.45399856567383,12898500.0,0.0,0.0,TSLA,2016-07-22
1527,2016-07-25,46.00199890136719,22453500.0,0.0,0.0,TSLA,2016-07-25
1528,2016-07-26,45.902000427246094,17150000.0,0.0,0.0,TSLA,2016-07-26
1529,2016-07-27,45.698001861572266,14445000.0,0.0,0.0,TSLA,2016-07-27
1530,2016-07-28,46.12200164794922,12095500.0,0.0,0.0,TSLA,2016-07-28
1531,2016-07-29,46.95800018310547,15354000.0,0.0,0.0,TSLA,2016-07-29
1532,2016-08-01,46.00199890136719,20081500.0,0.0,0.0,TSLA,2016-08-01
1533,2016-08-02,45.439998626708984,19672000.0,0.0,0.0,TSLA,2016-08-02
1534,2016-08-03,45.15800094604492,19439000.0,0.0,0.0,TSLA,2016-08-03
1535,2016-08-04,46.12200164794922,20735000.0,0.0,0.0,TSLA,2016-08-04
1536,2016-08-05,46.00600051879883,16026000.0,0.0,0.0,TSLA,2016-08-05
1537,2016-08-08,45.231998443603516,11318000.0,0.0,0.0,TSLA,2016-08-08
1538,2016-08-09,45.816001892089844,11039000.0,0.0,0.0,TSLA,2016-08-09
1539,2016-08-10,45.130001068115234,11691500.0,0.0,0.0,TSLA,2016-08-10
1540,2016-08-11,44.981998443603516,9404500.0,0.0,0.0,TSLA,2016-08-11
1541,2016-08-12,45.12200164794922,9067500.0,0.0,0.0,TSLA,2016-08-12
1542,2016-08-15,45.11800003051758,10171500.0,0.0,0.0,TSLA,2016-08-15
1543,2016-08-16,44.72200012207031,11335500.0,0.0,0.0,TSLA,2016-08-16
1544,2016-08-17,44.64799880981445,8935500.0,0.0,0.0,TSLA,2016-08-17
1545,2016-08-18,44.70199966430664,8572500.0,0.0,0.0,TSLA,2016-08-18
1546,2016-08-19,45.0,8297500.0,0.0,0.0,TSLA,2016-08-19
1547,2016-08-22,44.58599853515625,10327500.0,0.0,0.0,TSLA,2016-08-22
1548,2016-08-23,44.96799850463867,23922000.0,0.0,0.0,TSLA,2016-08-23
1549,2016-08-24,44.52399826049805,12853500.0,0.0,0.0,TSLA,2016-08-24
1550,2016-08-25,44.19200134277344,8812500.0,0.0,0.0,TSLA,2016-08-25
1551,2016-08-26,43.99800109863281,11195000.0,0.0,0.0,TSLA,2016-08-26
1552,2016-08-29,43.040000915527344,16331500.0,0.0,0.0,TSLA,2016-08-29
1553,2016-08-30,42.268001556396484,15844500.0,0.0,0.0,TSLA,2016-08-30
1554,2016-08-31,42.402000427246094,16382500.0,0.0,0.0,TSLA,2016-08-31
1555,2016-09-01,40.15399932861328,39715500.0,0.0,0.0,TSLA,2016-09-01
1556,2016-09-02,39.555999755859375,29887000.0,0.0,0.0,TSLA,2016-09-02
1557,2016-09-06,40.566001892089844,21953000.0,0.0,0.0,TSLA,2016-09-06
1558,2016-09-07,40.34199905395508,18204500.0,0.0,0.0,TSLA,2016-09-07
1559,2016-09-08,39.47200012207031,16889500.0,0.0,0.0,TSLA,2016-09-08
1560,2016-09-09,38.89400100708008,18785000.0,0.0,0.0,TSLA,2016-09-09
1561,2016-09-12,39.65999984741211,18576000.0,0.0,0.0,TSLA,2016-09-12
1562,2016-09-13,39.209999084472656,17947000.0,0.0,0.0,TSLA,2016-09-13
1563,2016-09-14,39.28200149536133,11272500.0,0.0,0.0,TSLA,2016-09-14
1564,2016-09-15,40.08399963378906,15386000.0,0.0,0.0,TSLA,2016-09-15
1565,2016-09-16,41.08000183105469,15539000.0,0.0,0.0,TSLA,2016-09-16
1566,2016-09-19,41.268001556396484,11497500.0,0.0,0.0,TSLA,2016-09-19
1567,2016-09-20,40.928001403808594,12052500.0,0.0,0.0,TSLA,2016-09-20
1568,2016-09-21,41.04399871826172,13167500.0,0.0,0.0,TSLA,2016-09-21
1569,2016-09-22,41.2859992980957,11914500.0,0.0,0.0,TSLA,2016-09-22
1570,2016-09-23,41.4900016784668,14526000.0,0.0,0.0,TSLA,2016-09-23
1571,2016-09-26,41.79800033569336,11972000.0,0.0,0.0,TSLA,2016-09-26
1572,2016-09-27,41.1619987487793,16866000.0,0.0,0.0,TSLA,2016-09-27
1573,2016-09-28,41.25400161743164,10442000.0,0.0,0.0,TSLA,2016-09-28
1574,2016-09-29,40.13999938964844,13635000.0,0.0,0.0,TSLA,2016-09-29
1575,2016-09-30,40.805999755859375,12931500.0,0.0,0.0,TSLA,2016-09-30
1576,2016-10-03,42.7400016784668,29999500.0,0.0,0.0,TSLA,2016-10-03
1577,2016-10-04,42.28200149536133,17707500.0,0.0,0.0,TSLA,2016-10-04
1578,2016-10-05,41.69200134277344,9387500.0,0.0,0.0,TSLA,2016-10-05
1579,2016-10-06,40.20000076293945,23517000.0,0.0,0.0,TSLA,2016-10-06
1580,2016-10-07,39.321998596191406,17465000.0,0.0,0.0,TSLA,2016-10-07
1581,2016-10-10,40.189998626708984,16581500.0,0.0,0.0,TSLA,2016-10-10
1582,2016-10-11,40.02000045776367,11642000.0,0.0,0.0,TSLA,2016-10-11
1583,2016-10-12,40.301998138427734,9853500.0,0.0,0.0,TSLA,2016-10-12
1584,2016-10-13,40.04800033569336,12473000.0,0.0,0.0,TSLA,2016-10-13
1585,2016-10-14,39.301998138427734,21349500.0,0.0,0.0,TSLA,2016-10-14
1586,2016-10-17,38.79199981689453,22770500.0,0.0,0.0,TSLA,2016-10-17
1587,2016-10-18,39.81999969482422,28402500.0,0.0,0.0,TSLA,2016-10-18
1588,2016-10-19,40.71200180053711,34956000.0,0.0,0.0,TSLA,2016-10-19
1589,2016-10-20,39.81999969482422,25364500.0,0.0,0.0,TSLA,2016-10-20
1590,2016-10-21,40.018001556396484,14717000.0,0.0,0.0,TSLA,2016-10-21
1591,2016-10-24,40.551998138427734,13758000.0,0.0,0.0,TSLA,2016-10-24
1592,2016-10-25,40.46799850463867,12225000.0,0.0,0.0,TSLA,2016-10-25
1593,2016-10-26,40.448001861572266,28164000.0,0.0,0.0,TSLA,2016-10-26
1594,2016-10-27,40.801998138427734,65468500.0,0.0,0.0,TSLA,2016-10-27
1595,2016-10-28,39.99399948120117,21400500.0,0.0,0.0,TSLA,2016-10-28
1596,2016-10-31,39.54600143432617,23461500.0,0.0,0.0,TSLA,2016-10-31
1597,2016-11-01,38.15800094604492,35300000.0,0.0,0.0,TSLA,2016-11-01
1598,2016-11-02,37.604000091552734,21267000.0,0.0,0.0,TSLA,2016-11-02
1599,2016-11-03,37.48400115966797,13265000.0,0.0,0.0,TSLA,2016-11-03
1600,2016-11-04,38.11199951171875,25730000.0,0.0,0.0,TSLA,2016-11-04
1601,2016-11-07,38.641998291015625,19350500.0,0.0,0.0,TSLA,2016-11-07
1602,2016-11-08,38.987998962402344,16338000.0,0.0,0.0,TSLA,2016-11-08
1603,2016-11-09,38.012001037597656,40865500.0,0.0,0.0,TSLA,2016-11-09
1604,2016-11-10,37.06999969482422,33751500.0,0.0,0.0,TSLA,2016-11-10
1605,2016-11-11,37.71200180053711,19942500.0,0.0,0.0,TSLA,2016-11-11
1606,2016-11-14,36.290000915527344,32761000.0,0.0,0.0,TSLA,2016-11-14
1607,2016-11-15,36.75400161743164,19510000.0,0.0,0.0,TSLA,2016-11-15
1608,2016-11-16,36.7859992980957,17172000.0,0.0,0.0,TSLA,2016-11-16
1609,2016-11-17,37.731998443603516,24435500.0,0.0,0.0,TSLA,2016-11-17
1610,2016-11-18,37.00400161743164,26051500.0,0.0,0.0,TSLA,2016-11-18
1611,2016-11-21,36.90399932861328,21805000.0,0.0,0.0,TSLA,2016-11-21
1612,2016-11-22,38.23400115966797,28017000.0,0.0,0.0,TSLA,2016-11-22
1613,2016-11-23,38.62799835205078,24459500.0,0.0,0.0,TSLA,2016-11-23
1614,2016-11-25,39.33000183105469,11830500.0,0.0,0.0,TSLA,2016-11-25
1615,2016-11-28,39.2239990234375,22646000.0,0.0,0.0,TSLA,2016-11-28
1616,2016-11-29,37.91400146484375,22196500.0,0.0,0.0,TSLA,2016-11-29
1617,2016-11-30,37.880001068115234,17735500.0,0.0,0.0,TSLA,2016-11-30
1618,2016-12-01,36.375999450683594,25632000.0,0.0,0.0,TSLA,2016-12-01
1619,2016-12-02,36.29399871826172,20211500.0,0.0,0.0,TSLA,2016-12-02
1620,2016-12-05,37.36000061035156,20361000.0,0.0,0.0,TSLA,2016-12-05
1621,2016-12-06,37.16999816894531,16958000.0,0.0,0.0,TSLA,2016-12-06
1622,2016-12-07,38.630001068115234,27309500.0,0.0,0.0,TSLA,2016-12-07
1623,2016-12-08,38.45800018310547,15970500.0,0.0,0.0,TSLA,2016-12-08
1624,2016-12-09,38.43600082397461,13612500.0,0.0,0.0,TSLA,2016-12-09
1625,2016-12-12,38.486000061035156,12194500.0,0.0,0.0,TSLA,2016-12-12
1626,2016-12-13,39.630001068115234,34119500.0,0.0,0.0,TSLA,2016-12-13
1627,2016-12-14,39.737998962402344,20754500.0,0.0,0.0,TSLA,2016-12-14
1628,2016-12-15,39.51599884033203,16098000.0,0.0,0.0,TSLA,2016-12-15
1629,2016-12-16,40.49800109863281,18984500.0,0.0,0.0,TSLA,2016-12-16
1630,2016-12-19,40.54600143432617,17440500.0,0.0,0.0,TSLA,2016-12-19
1631,2016-12-20,41.757999420166016,23445500.0,0.0,0.0,TSLA,2016-12-20
1632,2016-12-21,41.540000915527344,26038000.0,0.0,0.0,TSLA,2016-12-21
1633,2016-12-22,41.689998626708984,15555500.0,0.0,0.0,TSLA,2016-12-22
1634,2016-12-23,42.667999267578125,23352500.0,0.0,0.0,TSLA,2016-12-23
1635,2016-12-27,43.90599822998047,29578500.0,0.0,0.0,TSLA,2016-12-27
1636,2016-12-28,43.948001861572266,18912500.0,0.0,0.0,TSLA,2016-12-28
1637,2016-12-29,42.93600082397461,20225000.0,0.0,0.0,TSLA,2016-12-29
1638,2016-12-30,42.737998962402344,23213000.0,0.0,0.0,TSLA,2016-12-30
1639,2017-01-03,43.39799880981445,29616500.0,0.0,0.0,TSLA,2017-01-03
1640,2017-01-04,45.39799880981445,56067500.0,0.0,0.0,TSLA,2017-01-04
1641,2017-01-05,45.349998474121094,29558500.0,0.0,0.0,TSLA,2017-01-05
1642,2017-01-06,45.801998138427734,27639500.0,0.0,0.0,TSLA,2017-01-06
1643,2017-01-09,46.25600051879883,19897500.0,0.0,0.0,TSLA,2017-01-09
1644,2017-01-10,45.9739990234375,18300000.0,0.0,0.0,TSLA,2017-01-10
1645,2017-01-11,45.94599914550781,18254000.0,0.0,0.0,TSLA,2017-01-11
1646,2017-01-12,45.917999267578125,18951000.0,0.0,0.0,TSLA,2017-01-12
1647,2017-01-13,47.54999923706055,30465000.0,0.0,0.0,TSLA,2017-01-13
1648,2017-01-17,47.11600112915039,23087500.0,0.0,0.0,TSLA,2017-01-17
1649,2017-01-18,47.672000885009766,18845000.0,0.0,0.0,TSLA,2017-01-18
1650,2017-01-19,48.75199890136719,38661500.0,0.0,0.0,TSLA,2017-01-19
1651,2017-01-20,48.94599914550781,21021500.0,0.0,0.0,TSLA,2017-01-20
1652,2017-01-23,49.784000396728516,31314500.0,0.0,0.0,TSLA,2017-01-23
1653,2017-01-24,50.922000885009766,24827500.0,0.0,0.0,TSLA,2017-01-24
1654,2017-01-25,50.89400100708008,25713000.0,0.0,0.0,TSLA,2017-01-25
1655,2017-01-26,50.50199890136719,15760500.0,0.0,0.0,TSLA,2017-01-26
1656,2017-01-27,50.59000015258789,15831500.0,0.0,0.0,TSLA,2017-01-27
1657,2017-01-30,50.125999450683594,19005500.0,0.0,0.0,TSLA,2017-01-30
1658,2017-01-31,50.38600158691406,20580500.0,0.0,0.0,TSLA,2017-01-31
1659,2017-02-01,49.847999572753906,19794000.0,0.0,0.0,TSLA,2017-02-01
1660,2017-02-02,50.310001373291016,12499000.0,0.0,0.0,TSLA,2017-02-02
1661,2017-02-03,50.26599884033203,10933500.0,0.0,0.0,TSLA,2017-02-03
1662,2017-02-06,51.55400085449219,17812500.0,0.0,0.0,TSLA,2017-02-06
1663,2017-02-07,51.49599838256836,21224000.0,0.0,0.0,TSLA,2017-02-07
1664,2017-02-08,52.41600036621094,19665000.0,0.0,0.0,TSLA,2017-02-08
1665,2017-02-09,53.84000015258789,39101000.0,0.0,0.0,TSLA,2017-02-09
1666,2017-02-10,53.84600067138672,18098500.0,0.0,0.0,TSLA,2017-02-10
1667,2017-02-13,56.119998931884766,35148000.0,0.0,0.0,TSLA,2017-02-13
1668,2017-02-14,56.19599914550781,36726000.0,0.0,0.0,TSLA,2017-02-14
1669,2017-02-15,55.95199966430664,24739500.0,0.0,0.0,TSLA,2017-02-15
1670,2017-02-16,53.790000915527344,35386500.0,0.0,0.0,TSLA,2017-02-16
1671,2017-02-17,54.44599914550781,31285500.0,0.0,0.0,TSLA,2017-02-17
1672,2017-02-21,55.47800064086914,28383500.0,0.0,0.0,TSLA,2017-02-21
1673,2017-02-22,54.70199966430664,43775000.0,0.0,0.0,TSLA,2017-02-22
1674,2017-02-23,51.198001861572266,74576000.0,0.0,0.0,TSLA,2017-02-23
1675,2017-02-24,51.400001525878906,40858000.0,0.0,0.0,TSLA,2017-02-24
1676,2017-02-27,49.24599838256836,57304000.0,0.0,0.0,TSLA,2017-02-27
1677,2017-02-28,49.99800109863281,30390500.0,0.0,0.0,TSLA,2017-02-28
1678,2017-03-01,50.00400161743164,24047500.0,0.0,0.0,TSLA,2017-03-01
1679,2017-03-02,50.09600067138672,16759000.0,0.0,0.0,TSLA,2017-03-02
1680,2017-03-03,50.31399917602539,14597000.0,0.0,0.0,TSLA,2017-03-03
1681,2017-03-06,50.242000579833984,16777500.0,0.0,0.0,TSLA,2017-03-06
1682,2017-03-07,49.71799850463867,17297500.0,0.0,0.0,TSLA,2017-03-07
1683,2017-03-08,49.374000549316406,18626000.0,0.0,0.0,TSLA,2017-03-08
1684,2017-03-09,48.97999954223633,19396500.0,0.0,0.0,TSLA,2017-03-09
1685,2017-03-10,48.737998962402344,15331500.0,0.0,0.0,TSLA,2017-03-10
1686,2017-03-13,49.23400115966797,15113000.0,0.0,0.0,TSLA,2017-03-13
1687,2017-03-14,51.599998474121094,37992000.0,0.0,0.0,TSLA,2017-03-14
1688,2017-03-15,51.145999908447266,26654000.0,0.0,0.0,TSLA,2017-03-15
1689,2017-03-16,52.40999984741211,35661000.0,0.0,0.0,TSLA,2017-03-16
1690,2017-03-17,52.29999923706055,32487500.0,0.0,0.0,TSLA,2017-03-17
1691,2017-03-20,52.38399887084961,18071500.0,0.0,0.0,TSLA,2017-03-20
1692,2017-03-21,50.13600158691406,34543000.0,0.0,0.0,TSLA,2017-03-21
1693,2017-03-22,51.00199890136719,20296500.0,0.0,0.0,TSLA,2017-03-22
1694,2017-03-23,50.95600128173828,16601000.0,0.0,0.0,TSLA,2017-03-23
1695,2017-03-24,52.63199996948242,28236500.0,0.0,0.0,TSLA,2017-03-24
1696,2017-03-27,54.04399871826172,31154000.0,0.0,0.0,TSLA,2017-03-27
1697,2017-03-28,55.4900016784668,39938000.0,0.0,0.0,TSLA,2017-03-28
1698,2017-03-29,55.47600173950195,18381000.0,0.0,0.0,TSLA,2017-03-29
1699,2017-03-30,55.58399963378906,20742000.0,0.0,0.0,TSLA,2017-03-30
1700,2017-03-31,55.65999984741211,16473000.0,0.0,0.0,TSLA,2017-03-31
1701,2017-04-03,59.70399856567383,69443000.0,0.0,0.0,TSLA,2017-04-03
1702,2017-04-04,60.7400016784668,50673000.0,0.0,0.0,TSLA,2017-04-04
1703,2017-04-05,59.0,39404500.0,0.0,0.0,TSLA,2017-04-05
1704,2017-04-06,59.7400016784668,27603000.0,0.0,0.0,TSLA,2017-04-06
1705,2017-04-07,60.507999420166016,22898000.0,0.0,0.0,TSLA,2017-04-07
1706,2017-04-10,62.47800064086914,38322500.0,0.0,0.0,TSLA,2017-04-10
1707,2017-04-11,61.742000579833984,28623000.0,0.0,0.0,TSLA,2017-04-11
1708,2017-04-12,59.36800003051758,30253500.0,0.0,0.0,TSLA,2017-04-12
1709,2017-04-13,60.79999923706055,46423000.0,0.0,0.0,TSLA,2017-04-13
1710,2017-04-17,60.28799819946289,20693500.0,0.0,0.0,TSLA,2017-04-17
1711,2017-04-18,60.04999923706055,15178500.0,0.0,0.0,TSLA,2017-04-18
1712,2017-04-19,61.104000091552734,19490000.0,0.0,0.0,TSLA,2017-04-19
1713,2017-04-20,60.50199890136719,30747000.0,0.0,0.0,TSLA,2017-04-20
1714,2017-04-21,61.119998931884766,22549000.0,0.0,0.0,TSLA,2017-04-21
1715,2017-04-24,61.60599899291992,25417500.0,0.0,0.0,TSLA,2017-04-24
1716,2017-04-25,62.757999420166016,33688500.0,0.0,0.0,TSLA,2017-04-25
1717,2017-04-26,62.034000396728516,23475000.0,0.0,0.0,TSLA,2017-04-26
1718,2017-04-27,61.72600173950195,17343000.0,0.0,0.0,TSLA,2017-04-27
1719,2017-04-28,62.81399917602539,22527500.0,0.0,0.0,TSLA,2017-04-28
1720,2017-05-01,64.56600189208984,44148000.0,0.0,0.0,TSLA,2017-05-01
1721,2017-05-02,63.77799987792969,26914000.0,0.0,0.0,TSLA,2017-05-02
1722,2017-05-03,62.20399856567383,35667000.0,0.0,0.0,TSLA,2017-05-03
1723,2017-05-04,59.09199905395508,70760000.0,0.0,0.0,TSLA,2017-05-04
1724,2017-05-05,61.66999816894531,40886500.0,0.0,0.0,TSLA,2017-05-05
1725,2017-05-08,61.4379997253418,35032500.0,0.0,0.0,TSLA,2017-05-08
